Name,Category,Address,Latitude,Longitude,County,ZIP Code,City,Rating,Review_count
Inspired Closets Memphis,Cabinet store,5684 Summer Ave,35.166891,-89.874291,Shelby County,38134,Memphis,4.9,95
Hemp2oh! Dispensary,Cannabis store,3670 S Houston Levee Rd Ste 104,35.0491022,-89.7310267,Shelby County,,Collierville,4.8,125
DSS Firearms,Gun shop,788 East St Suite 104,35.1253354,-90.0305638,Shelby County,38104,Memphis,4,11
Ken Smith Auto Parts,Auto parts store,3710 Vulcan Dr,36.0948322,-86.7455175,Davidson County,37211,Nashville,4.9,36
Tractor Supply Co.,Animal feed store,922 US-79,36.5300434,-87.8115246,Stewart County,37058,Dover,4.7,121
Stewart Brothers Hardware Co,Hardware store,7715 US-70,35.232258,-89.8058553,Shelby County,38133,Bartlett,4.7,435
Danville Bait Shop,Market,12350 TN-147,36.3047103,-87.9461669,Houston County,,,4.4,8
Lakeview Grocery,Grocery store,15555 US-79,36.4372934,-88.0920034,Henry County,38222,,4.4,52
Stuard's Market Gas & Deli,Gas station,7669 US-41,36.5815732,-87.0640067,Robertson County,37010,Adams,3.8,14
Oak Wood Food Market,Grocery store,3901 Oakwood Rd,36.5359932,-87.5790821,Montgomery County,,,4.3,132
Highway 79 Mini Storage,Self-storage facility,2627 US-79,36.5567715,-87.7030591,Stewart County,37058,,3.9,12
Stewart,Tennessee 37175,,36.3206104,-87.8414143,Houston County,37175,,No reviews,
NAPA Auto Parts - STEWART COUNTY AUTO PARTS LLC,Auto parts store,1072 US-79,36.5378101,-87.8040902,Stewart County,37058,,4.7,131
Ashley Stewart,Women's clothing store,"Eastgate Shopping Center, 5132 Park Ave",35.1078348,-89.8904897,Shelby County,38117,Memphis,4,208
Dollar General,Discount store,14151 US-79,36.4314967,-88.1166387,Henry County,38222,,4.7,29
Dollar General,Grocery store,934 US-79,36.5306204,-87.8112945,Stewart County,,,4.1,315
Ashley Stewart,Women's clothing store,2938 Lamar Ave,35.0894339,-89.9626058,Shelby County,38114,Memphis,4.5,122
Treasures On The Trace,Antique store,501 The Trace Rd,36.4939699,-87.8972917,Stewart County,37058,,4.4,41
Uncle Bubba's Country Store,Bagel shop,1111 Donelson Pkwy,36.4800832,-87.8652976,Stewart County,37058,Dover,4.4,13
Garden Center at Tractor Supply,Garden center,922 US-79,36.5301802,-87.8117582,Stewart County,37058,Dover,4.3,13
Nashville Wire Products - Display Division,Store equipment supplier,720 Natcor Dr,36.4787793,-87.8405696,Stewart County,37058,Dover,3.4,5
Almost Yesterday's Antiques,Antique store,551 US-79,36.5150871,-87.8244476,Stewart County,37058,,4.6,37
Hart's Fish Market LLC,Seafood,11547 US-79,36.403193,-88.144824,Henry County,38222,,4.7,21
Brigham Hardware,Hardware store,213 Donelson Pkwy,36.4883478,-87.8398765,Stewart County,37058,Dover,4.8,241
Lamb Computers & Arcades,Computer store,914 Bumpus Mills Rd,36.5459042,-87.825233,Stewart County,37058,,5,31
"Two Rivers Cards, Collectables, and Games",Collectibles store,402 Church St,36.4864827,-87.8401307,Stewart County,37058,Dover,4.4,16
Southern Avenue Company,Gift shop,7545 North St,35.0879319,-89.8113288,Shelby County,38138,Germantown,5,208
Southern Star Display Cases,Display stand manufacturer,743 Old Hwy 79,36.517659,-87.7963544,Stewart County,37058,,4.7,12
Cane Creek Marina & RV Campground,Store,530 Cane Creek Boat Dock Ln,36.3006562,-87.9301266,Houston County,,,4.4,71
Wallace Building Supply,Building materials store,137 Wallace Town Rd,36.54264,-87.644563,Stewart County,37079,,4.7,150
Dollar General,Grocery store,3110 US-79,36.5478,-87.66582,Stewart County,37079,,4.5,42
Sweet Tees,Gift shop,310 Spring St,36.4880548,-87.8390882,Stewart County,37058,Dover,No reviews,
That Rebel Spirit,Liquor store,637 Donelson Pkwy,36.483845,-87.8441166,Stewart County,37058,Dover,4.9,31
Voyage Boat and RV Storage,Storage facility,2880 US-79,36.5521251,-87.6875406,Stewart County,37079,,5,32
Donna's 4 Seasons,Plant nursery,433 US-79,36.5092657,-87.8302994,Stewart County,37058,,3.4,34
Exmark of Dover,Lawn mower store,698 US-79,36.5236854,-87.816488,Stewart County,,,5,5
UPS Authorized Shipping Provider,Shipping and mailing service,213 Donelson Pkwy,36.4884997,-87.8399719,Stewart County,37058,Dover,1,1
Happy Shirts & Designs,Custom t-shirt store,378 Norris Hancock Rd,36.5690509,-87.760054,Stewart County,37023,,5,1
George Bowers Leather Co.,Leather goods manufacturer,617 Pleasant Hill Rd,36.5369771,-87.8581689,Stewart County,37058,,5,8
D & M Mart (Formerly Jt's Bait Shop),Grocery store,3162 US-79,36.5465861,-87.6610869,Stewart County,37079,,4.2,175
Williams Cabinet,Cabinet maker,728 Old Hwy 79,36.5132277,-87.7975416,Stewart County,,,5,3
Bell's Florist & More,Florist,415 Spring St,36.4876981,-87.8380107,Stewart County,37058,Dover,4.4,36
Billy Ray's Booze,Liquor store,1308 Donelson Pkwy,36.4808948,-87.8823221,Stewart County,37058,Dover,4.9,18
United States Postal Service,Logistics service,326 Spring St,36.4880855,-87.8385687,Stewart County,37058,Dover,3.6,14
Tire Headquarters,Tire shop,951 US-79,36.5324865,-87.8115828,Stewart County,37058,,4.7,64
The Sisters Small Business Marketplace,Gift shop,127 Main St,36.4830255,-87.8408162,Stewart County,37058,Dover,4.8,8
Buchanan Resort,3-star hotel,,36.4143399,-88.1113003,Henry County,38256,,4.4,420
Cattle & Bakes,Coffee shop,637 Donelson Pkwy,36.4837485,-87.8442476,Stewart County,37058,Dover,4.4,61
AutoZone Auto Parts,Auto parts store,1270 US-79,36.5470892,-87.7939475,Stewart County,37058,,4.5,221
Royal Furniture,Furniture store,5226 Summer Ave,35.1563579,-89.8903597,Shelby County,38120,Memphis,4.1,362
Ken-Tenn Transportation,Logistics service,10840 US-641,36.4571047,-88.331276,Henry County,38251,Puryear,4.3,13
United States Postal Service,Logistics service,6100 TN-147,36.3193092,-87.8409398,Houston County,37175,,5,3
Antiques & Uniques On Main,Gift shop,127 Main St a,36.4830923,-87.8407882,Stewart County,37058,Dover,5,1
Tc's Village Market,Grocery store,2444 TN-75,36.483968,-82.4108268,Sullivan County,37617,Kingsport,4.3,43
Cox Farm Shopping Center,Business center,1836 Blountville Blvd,36.5250656,-82.3138384,Sullivan County,37617,Bristol,4.4,348
Bucky's Bargain Barn,Store,1992 TN-75,36.4979882,-82.403106,Sullivan County,37617,,4.1,54
Kingsport Pavilion Shopping Center,Shopping mall,2626 E Stone Dr,36.5513851,-82.4932057,Sullivan County,37664,Kingsport,4.3,"2,945"
Leclerc Foods,Food manufacturer,10444 Wallace Alley St,36.4847106,-82.4179077,Sullivan County,37663,Kingsport,3.9,114
Southland Shopping Center,Shopping mall,1913 Sherwood Rd,36.5293035,-82.5262322,Sullivan County,37664,Kingsport,4,"1,455"
Stone East Plaza,Shopping mall,E Stone Dr,36.5473601,-82.5197344,Sullivan County,37664,Kingsport,4.3,654
Roan Centre,Shopping mall,1805 N Roan St,36.3348123,-82.3746413,Washington County,37604,Johnson City,4.5,356
DG Market,Grocery store,5215 Memorial Blvd,36.5490479,-82.4436469,Sullivan County,,Kingsport,4.5,553
Village Food Market,Convenience store,2444 TN-75,36.4840542,-82.4108049,Sullivan County,37617,Kingsport,3.5,13
HSN Fulfillment Center,Warehouse,857 Mountain View Dr,36.4344776,-82.2845057,Sullivan County,37686,Piney Flats,3.7,161
Fort Henry Mall,Shopping mall,2101 Fort Henry Dr,36.529524,-82.5203249,Sullivan County,37664,Kingsport,3.7,"3,225"
Food City,Grocery store,1921 TN-394,36.5255755,-82.3137123,Sullivan County,37617,Bristol,4.3,"1,759"
FedEx Ship Center,Shipping and mailing service,2165 TN-75,36.492572,-82.407048,Sullivan County,37617,,3.4,183
Century Square Shopping Center,Shopping mall,Fort Henry Dr,36.4847096,-82.5048364,Sullivan County,37663,Kingsport,3.7,15
The Pinnacle,Shopping mall,460 Pinnacle Pkwy,36.593752,-82.2587446,Sullivan County,36720,Bristol,4.6,"3,329"
Mini Mall Storage - Blountville,Self-storage facility,2851 TN-394,36.519577,-82.2895092,Sullivan County,37617,Bristol,4.4,87
Landmark Village Shopping Center,Shopping mall,,36.3329946,-82.3889172,Washington County,37604,Johnson City,4.4,61
Dollar General,Dollar store,4355 Sullivan Gardens Pkwy,36.4742574,-82.5958716,Sullivan County,37662,,4.4,248
Greenacres Shopping Center,Shopping mall,1101 N Eastman Rd,36.5299438,-82.5307686,Sullivan County,37664,Kingsport,4.1,"1,148"
Creekside Shopping Center,Shopping mall,"Creekside Shopping Center, 3002 E Oakland Ave",36.36066,-82.3819699,Washington County,37601,Johnson City,3.6,8
Pit Row Market LLC,Convenience store,4061 TN-394,36.5059187,-82.2692355,Sullivan County,37618,Bristol,4.1,53
Short Stop Market,Convenience store,1831 TN-126,36.562252,-82.270914,Sullivan County,37620,Walnut Hill,4.7,3
Saylor Manufacturing,Warehouse,117 Parkview Dr,36.4352252,-82.2998054,Sullivan County,37686,,4,1
Bluffcity market,Gas station,4245 Bluff City Hwy,36.4738437,-82.2651407,Sullivan County,37618,Bluff City,4.8,4
Blountville RV Storage,RV storage facility,354 Shadowtown Rd,36.5321599,-82.3931529,Sullivan County,37617,Kingsport,5,9
10 Federal Storage,Self-storage facility,9951 Airport Pkwy,36.511852,-82.432656,Sullivan County,37617,Kingsport,4.4,56
Discount Storage Solutions,Storage facility,5821 US-11E,36.4295223,-82.312222,Sullivan County,37686,Bluff City,4.8,8
Blountville Hardware LLC,Hardware store,3302 TN-126,36.5335349,-82.3213855,Sullivan County,37617,Blountville,5,10
Blountville Auto Salvage,Salvage yard,3608 TN-126,36.5282441,-82.3322078,Sullivan County,37617,Blountville,4.1,292
TrailersPlus,Trailer dealer,2478 TN-75,36.4827872,-82.4110674,Sullivan County,37617,,5,119
Piney Mini Storage,Self-storage facility,160 Emily Blvd,36.441338,-82.3030481,Sullivan County,37686,,4.7,31
Milhorn Appliance Co,Appliance store,223 E Sullivan St,36.5480129,-82.5570862,Sullivan County,37660,Kingsport,3.9,75
CAMPERS AND MORE,RV dealer,231 US-19E,36.452654,-82.2784637,Sullivan County,37618,Bluff City,5,18
Tennessee Craft Wood,Lumber store,4241 Sullivan Gardens Dr,36.4767659,-82.5948351,Sullivan County,37660,Kingsport,5,32
Just Store It!,Self-storage facility,904 N State of Franklin Rd,36.3220194,-82.3935017,Washington County,37604,Johnson City,4.7,96
Mountain Empire Stoneworks,Countertop store,243 Neal Dr,36.5430374,-82.329544,Sullivan County,37617,Blountville,4.2,65
Dollar General,Dollar store,115 Hines Rd,36.5773823,-82.3547798,Sullivan County,37617,,4.3,480
Tri Cities Flea Market,Flea market,4571 US-11E,36.4639075,-82.2825755,Sullivan County,37618,Bluff City,4.4,"3,486"
United States Postal Service,Post office,4326 Bluff City Hwy,36.4727596,-82.2687303,Sullivan County,37618,Bluff City,3.8,20
Just Store It!,Self-storage facility,1909 Sherwood Rd,36.5294531,-82.5267855,Sullivan County,37664,Kingsport,4.3,59
Dollar General,Dollar store,2057 TN-75,36.4955787,-82.4042663,Sullivan County,37617,,4.3,124
"Fireworks Supermarket Blountville, TN",Fireworks store,1312 TN-394,36.541279,-82.333914,Sullivan County,37617,Blountville,4.7,693
FedEx OnSite,Mailing service,2340 TN-394,36.523412,-82.311317,Sullivan County,37617,Bristol,4.3,6
Mini Mall Storage - Piney Flats,Storage facility,6460 Bristol Hwy,36.4230777,-82.3196923,Sullivan County,37686,Piney Flats,4.3,87
Stryker Orthopaedics,Medical equipment manufacturer,3446 TN-126,36.5325062,-82.3277133,Sullivan County,37617,Blountville,3,3
Sibley Farms LLC,Garden center,410 Shadowtown Rd,36.5301568,-82.397939,Sullivan County,37617,Kingsport,4.9,31
Revved Up Nutrition,Health food store,1323 TN-394 E,36.5407877,-82.331541,Sullivan County,37617,Blountville,5,3
Chassis Craft,Car racing track,3324 TN-390,36.5019939,-82.2653994,Sullivan County,37618,Bristol,4.6,19
CE (Carrier Enterprise),Air conditioning system supplier,10395 Wallace Alley St,36.4848263,-82.4207397,Sullivan County,37663,Kingsport,4.8,8
Picker's Cove,Thrift store,3166 TN-126,36.5358421,-82.3164882,Sullivan County,37617,Blountville,4.4,40
"Freedom First Fireworks, LLC",Fireworks store,2732 TN-75,36.4747737,-82.4140296,Sullivan County,37617,,5,26
Trailer King Sales & Service,Trailer dealer,4081 US-11E,36.4808314,-82.2809804,Sullivan County,37618,Bristol,4.8,170
U-Haul Storage of Fort Henry Drive,Self-storage facility,4303 Fort Henry Dr,36.4826716,-82.4975627,Sullivan County,37663,Kingsport,4.5,32
Dollar General,Dollar store,233 US-19E,36.4522288,-82.2780606,Sullivan County,37618,Bluff City,4.1,390
Drifters Mini Storage,Storage facility,4988 Bluff City Hwy,36.4555728,-82.2806787,Sullivan County,37618,Bluff City,4.3,6
M&N Tobacco & Vape,Tobacco shop,1921 TN-394 K,36.5254357,-82.314262,Sullivan County,37617,Bristol,4.7,84
Arc3 Gases,Welding supply store,2017 TN-75,36.4957627,-82.4035225,Sullivan County,37617,,5,1
Roadrunner Markets,Convenience store,1309 TN-394,36.5422528,-82.3325994,Sullivan County,37617,Blountville,3.3,11
East TN Custom Counters,Countertop store,,36.26901,-82.4678979,Washington County,37659,,5,4
United States Postal Service,Post office,169 Franklin Dr,36.5329276,-82.3213539,Sullivan County,37617,Blountville,2.9,43
Discount Tobacco,Tobacco shop,3446 TN-126,36.5323987,-82.3275576,Sullivan County,37617,Blountville,4.5,229
A G Heins Co Inc,Building materials store,120 Birch St,36.530332,-82.3130847,Sullivan County,37617,Blountville,4.7,11
Store Safe TN,Self-storage facility,6620 Kingsport Hwy,36.4412598,-82.4556524,Washington County,37663,Spurgeon,4.2,35
GDL Custom Cabinets,Cabinet maker,1684 Weaver Branch Rd,36.4458866,-82.331933,Sullivan County,37686,,4.4,7
Two Men and a Truck Moving,Mover,10368 Wallace Alley St suite 3,36.4850634,-82.4228731,Sullivan County,,Kingsport,4.2,5
"Boyd’s Gold, Silver & Guns",Gun shop,2444 TN-75,36.4839123,-82.4107604,Sullivan County,37617,Kingsport,5,4
Shred,Skate shop,"Tri-Cities Flea Market, 4571 US-11E Building 12",36.4638395,-82.2825788,Sullivan County,37618,Bluff City,4,8
Home Interiors & Gifts,Interior decoration,,36.285042,-82.2646035,Carter County,37601,,No reviews,
Southern Home and Hobbies,Screen printing shop,,36.443962,-82.3595644,Sullivan County,37686,,No reviews,
Mel Bro Wholesale Bait,Bait shop,688 Pleasant Hill Rd,36.5125139,-82.3721285,Sullivan County,37617,,4.8,71
Northeast StateBookstore,Book store,2425 TN-75,36.4849654,-82.4076651,Sullivan County,37617,,4.4,76
Trane Supply,Heating equipment supplier,10390 Wallace Alley St,36.4858707,-82.4205671,Sullivan County,37663,Kingsport,3.7,13
Volunteer Cycle Sales,Motorcycle repair shop,228 Carolina Pottery Dr,36.5329989,-82.390319,Sullivan County,37617,Blountville,4.7,61
Collector's Cove,Collectibles store,135 Jonesboro Rd,36.4359194,-82.3036783,Sullivan County,37686,Bluff City,4.6,48
Watson's Marine 2,Boat dealer,4095 Hwy 11 E,36.4797222,-82.2794444,Sullivan County,37618,Bristol,4.7,206
Penske Truck Rental,Truck rental agency,323 Overhill Dr,36.5371872,-82.3824513,Sullivan County,37617,,4,51
DTJB Printing Equipment,Print shop,151 Hicks Hollow Ln,36.5248648,-82.3086644,Sullivan County,37617,Bristol,No reviews,
Suncrest Cabinets Custom Cabinet Makers,Cabinet maker,,36.427384,-82.3103695,Sullivan County,37686,Piney Flats,5,6
RMI,Machine shop,590 Holston Private Dr,36.486294,-82.399147,Sullivan County,37617,,5,2
Husky Mtn Events,Party equipment rental service,487 TN-75,36.5209074,-82.3487304,Sullivan County,37617,Blountville,5,2
"Culligan Water Conditioning of The Tri-Cities, TN",Water softening equipment supplier,2004 TN-75,36.4965039,-82.4050401,Sullivan County,37617,,4.9,238
Mikes Upholstery,Upholstery shop,2233 TN-75 Suite 5A,36.4908634,-82.4086113,Sullivan County,37617,,5,11
The Fox's Den Boardgame Cafe,Coffee shop,1323 TN-394,36.5409337,-82.3316667,Sullivan County,37617,Blountville,5,210
Lake Pointe Advertising,Promotional products supplier,1996 TN-75,36.4971728,-82.4034926,Sullivan County,37617,,No reviews,
Pool Table Pros,Billiards supply store,1674 Weaver Branch Rd,36.446331,-82.331252,Sullivan County,37686,,4.6,18
Admiral Propane,Propane supplier,2002 TN-75,36.4972582,-82.4051599,Sullivan County,37617,,4.6,159
Kingdom Flooring,Flooring store,670 Fairview School Rd,36.4922953,-82.3471794,Sullivan County,37617,,3,1
Greenwood Market,Convenience store,5121 Memorial Blvd #4776,36.549341,-82.446493,Sullivan County,37664,Kingsport,4.3,20
The Big Red Apple Shed,Produce market,594 TN-126,36.586708,-82.2280727,Sullivan County,37620,Bristol,4.8,470
Blountville Farmer's Market,Farmers' market,3258 TN-126,36.5340273,-82.3201166,Sullivan County,37617,Blountville,No reviews,
South Gate Shopping Center,Shopping mall,,36.3790195,-86.4411924,Sumner County,37066,Gallatin,3.9,172
Merchant Pointe,Shopping mall,217 Indian Lake Blvd,36.3214788,-86.6017281,Sumner County,37075,Hendersonville,4.7,60
Marketplace at Rivergate,Shopping mall,2153 Gallatin Pike N,36.3030401,-86.69028,Davidson County,37115,Nashville,4.1,608
The Streets of Indian Lake,Shopping mall,300 Indian Lake Blvd,36.329992,-86.5901439,Sumner County,37075,Hendersonville,4.5,"2,634"
Portland Village,Shopping mall,112 W Knight St,36.5747527,-86.5148478,Sumner County,37148,Portland,4.2,960
THE VALLEY CENTER MALL,Shopping mall,1273 N Mt Juliet Rd,36.1902503,-86.5116119,Wilson County,37122,Mount Juliet,4.3,186
Glenbrook Center,Business center,1050 Glenbrook Way Suite 320,36.332211,-86.6256701,Sumner County,37075,Hendersonville,4.4,"3,850"
Food Market,Grocery store,616 Blythe Ave,36.3983084,-86.4519428,Sumner County,37066,Gallatin,4.5,2
Rivergate Square,Shopping mall,1584 Gallatin Pike N,36.2930263,-86.7033237,Davidson County,37072,Nashville,4.2,"1,680"
River Oaks Shopping Center,Shopping mall,799 W Main St,36.3032069,-86.6458907,Sumner County,37075,Hendersonville,4.3,146
Thirty One E Market,Grocery store,1380 E Broadway,36.4066745,-86.422949,Sumner County,37066,Gallatin,4.4,22
DG Market,Grocery store,1789 Airport Rd,36.3631319,-86.4390135,Sumner County,37066,Gallatin,4.2,612
Alegria Market,Grocery store,315 S Water Ave,36.385959,-86.4450217,Sumner County,37066,Gallatin,4.6,11
Triple S Markets,Grocery store,885 N Water Ave,36.4049653,-86.4454387,Sumner County,37066,Gallatin,4.2,29
ARES TACTICAL LLC,Gun shop,526 W Main St,36.384549,-86.458363,Sumner County,37066,Gallatin,4.5,197
TN Flea Mall,Flea market,3012 US-31W,36.4647792,-86.6578764,Robertson County,37188,White House,4.5,520
Glenbrook shopping mall,Shopping mall,"Glenbrook shopping centerHendersonville, 1050 Glenbrook Way #400",36.3331527,-86.624549,Sumner County,37075,Hendersonville,3.5,4
Publix Super Market at Newman's Crossing,Supermarket,1931 Long Hollow Pike,36.3822624,-86.5489689,Sumner County,37066,,4.7,351
Goodview Storage,Self-storage facility,149 Goodview Way,36.3731341,-86.5063475,Sumner County,30766,,4.4,21
Sumner Market,Tobacco shop,,36.3088624,-86.5980374,Sumner County,37075,Hendersonville,No reviews,
